Rank,WinRate,Games,KDA,AVG_kills,AVG_deaths,AVG_assists,Creep_Score,Damage,Gold,Multi_Kill
Platinum 2,60,128,2.87,5.7,5.5,10.1,36.6,23730,9760,74
Unranked,50,34,3.95,8.8,3.8,6.2,200.6,19942,12477,42
Platinum 2,55,244,2.92,7.0,5.3,8.4,124.2,15669,10281,130
Platinum 2,69,71,2.3,13.6,8.2,5.1,182.0,29357,14182,182
Unranked,70,10,2.07,8.3,5.8,3.7,174.2,15438,10671,10
Unranked,57,28,2.2,8.1,6.1,5.3,177.9,16306,12488,36
Unranked,56,139,2.14,7.7,6.7,6.7,135.8,15597,10921,130
Platinum 2,62,68,2.48,8.9,5.7,5.2,175.0,22119,12166,54
Unranked,54,24,3.48,5.3,3.3,6.2,178.5,18085,11398,10
Platinum 2,48,75,2.46,8.5,6.9,8.4,199.0,22853,13050,105
Platinum 2,71,17,3.21,8.4,4.8,7.1,153.8,19064,11008,21
Unranked,64,199,4.08,3.8,3.8,11.7,143.6,10410,10197,38
Platinum 2,54,684,1.87,9.2,6.7,3.4,222.6,22124,14212,650
Unranked,57,67,3.86,2.8,4.3,13.6,24.4,14098,8713,9
Platinum 2,61,121,2.27,8.7,7.2,7.6,132.3,18832,11909,101
Unranked,54,246,2.2,3.2,7.6,13.5,18.2,12186,8410,34
Platinum 2,52,42,3.74,5.3,4.9,12.9,97.4,17423,10426,12
Platinum 2,47,45,2.06,7.2,8.2,9.8,161.1,23036,12147,41
Platinum 2,63,8,2.25,8.0,6.0,5.5,186.3,25439,11224,8
Platinum 2,43,76,1.88,6.9,6.6,5.4,192.3,21212,12033,92
Unranked,63,24,2.35,7.7,5.2,4.6,208.1,19938,12397,21
Unranked,60,68,3.34,12.0,5.4,5.9,122.3,17267,11106,87
Platinum 2,58,24,3.63,7.8,4.5,8.3,184.5,16255,12757,19
Platinum 2,50,26,2.54,10.7,7.8,9.0,181.4,26809,13782,34
Unranked,52,25,1.62,6.7,7.6,5.7,178.1,18314,11398,25
Platinum 2,58,95,3.36,10.0,5.6,8.8,203.9,22324,13690,150
Platinum 2,52,44,2.7,1.8,5.8,13.8,29.7,6647,7507,2
Unranked,56,61,2.19,11.0,7.2,4.9,168.1,25107,12662,82
Platinum 2,60,68,3.76,12.1,5.2,7.6,193.1,23875,13755,135
Platinum 2,52,42,2.31,7.1,6.3,7.5,126.5,16070,9874,38
Unranked,71,133,2.63,11.0,5.9,4.6,169.8,19856,12734,396
Unranked,56,39,2.71,10.4,5.8,5.5,147.2,21891,11665,79
Platinum 2,50,44,2.83,6.5,4.9,7.3,182.0,20810,11753,34
Platinum 2,60,183,2.95,7.9,5.5,8.5,181.4,24388,11985,179
Platinum 2,56,39,2.77,6.2,4.3,5.6,219.0,18965,12717,26
Platinum 2,52,187,4.64,2.0,3.8,15.5,8.0,9642,7847,11
Platinum 2,56,68,1.9,10.3,8.1,5.1,193.7,25686,14333,152
Unranked,57,166,3.49,1.3,5.1,16.5,31.8,5960,7668,4
Platinum 3,48,23,2.85,10.8,6.0,6.4,216.5,24389,14034,35
Unranked,58,19,2.41,2.2,6.2,12.6,31.9,10593,8276,2
Platinum 3,55,31,2.14,6.5,5.5,5.2,178.4,15442,10974,27
Unranked,67,12,3.9,2.0,4.1,13.9,22.6,9931,8240,0
Unranked,80,5,5.31,9.4,2.6,4.4,220.4,17796,13132,6
Platinum 3,61,77,2.38,8.4,6.4,6.9,179.4,20573,12949,124
Platinum 3,51,172,2.86,7.7,6.4,10.6,91.2,22954,11326,105
Platinum 3,45,83,2.71,10.2,5.9,5.8,196.1,25345,13129,118
Unranked,69,16,3.62,9.1,4.3,6.5,192.9,26500,12125,31
Platinum 3,50,102,2.26,7.1,6.0,6.6,198.2,22941,12488,69
Unranked,57,85,3.07,5.3,4.6,8.9,161.6,18354,11161,27
Unranked,58,87,3.38,2.0,4.9,14.4,31.6,7324,7931,5
Platinum 3,52,141,2.67,8.7,6.1,7.6,131.7,17008,11702,91
Platinum 3,55,33,3.82,8.7,5.0,10.3,191.9,21104,12871,39
Unranked,70,46,4.61,6.0,4.1,12.9,142.7,17326,10702,19
Unranked,44,100,2.33,3.1,6.7,12.6,28.2,14344,8913,17
Unranked,60,91,2.76,2.2,6.8,16.6,17.2,8397,8530,4
Platinum 3,63,8,4.43,6.5,2.9,6.3,185.8,14364,10962,7
Platinum 3,74,27,3.57,9.8,4.3,5.4,200.0,22975,12907,19
Unranked,55,31,2.56,7.2,5.0,5.6,158.1,20538,11177,19
Platinum 3,77,17,3.55,2.2,5.8,18.5,32.6,8133,8035,1
Platinum 3,56,88,2.37,7.9,5.4,5.0,164.7,20145,11158,59
Platinum 3,60,50,2.72,8.4,6.1,8.2,185.7,21327,12887,71
Platinum 3,68,241,3.39,11.8,5.3,6.2,210.6,30209,14404,510
Unranked,67,9,2.69,6.3,4.7,6.2,159.6,14304,10529,9
Platinum 3,64,36,2.86,9.6,6.5,8.9,135.9,23599,11759,40
Unranked,54,24,2.38,7.1,5.3,5.5,174.6,16856,11675,26
Unranked,62,100,4.08,4.4,4.0,11.8,148.2,10709,10344,27
Unranked,66,35,3.27,9.6,5.0,6.8,177.2,26175,12404,38
Platinum 3,54,78,2.5,7.8,5.6,6.2,195.0,19739,12222,100
Unranked,44,59,2.25,3.3,7.1,12.8,21.1,13874,8400,13
Unranked,65,80,2.58,9.3,5.9,6.0,209.4,25112,12881,125
Platinum 3,57,129,3.06,5.9,4.8,8.7,159.7,19861,11336,59
Platinum 3,53,51,2.2,8.5,6.0,4.8,197.7,19933,12914,64
Unranked,60,25,3.35,1.6,5.2,15.9,35.8,7149,7886,1
Platinum 3,56,270,2.11,8.4,6.7,5.7,209.8,24131,12930,248
Unranked,59,53,4.19,8.2,4.2,9.6,210.3,30284,13105,40
Platinum 3,60,82,3.09,7.0,5.2,9.2,180.0,19446,11858,60
Unranked,62,21,3.02,6.3,4.5,7.2,169.0,14942,10997,9
Platinum 3,50,54,2.86,8.1,5.3,6.9,198.9,23882,12305,74
Unranked,75,16,3.32,5.6,4.3,8.6,191.9,16048,11826,9
Platinum 3,52,42,2.77,1.6,6.1,15.4,35.3,7058,7799,3
Platinum 3,56,160,3.04,8.0,5.2,7.7,219.7,21585,13126,235
Platinum 3,63,119,2.76,8.2,5.3,6.4,186.1,17432,12143,137
Unranked,56,264,2.28,8.8,6.1,5.1,166.0,17358,12176,521
Unranked,25,8,2.97,5.1,4.6,8.6,168.6,15506,10853,3
Platinum 3,51,51,2.71,8.3,5.7,7.3,184.2,18424,12599,41
Platinum 3,51,229,1.88,7.4,7.0,5.7,209.5,21212,12949,231
Platinum 3,55,73,2.68,5.6,5.3,8.8,73.7,21125,9877,35
Platinum 3,54,136,2.71,4.8,6.3,12.3,46.9,19211,9904,68
Unranked,66,29,3.2,7.1,4.4,7.1,160.2,19835,11131,27
Unranked,59,29,1.96,6.1,5.4,4.4,193.7,14643,11058,31
Unranked,59,51,2.91,9.5,5.4,6.1,152.8,20183,11789,68
Platinum 3,63,32,2.66,9.8,6.0,6.2,212.8,23329,13776,61
Platinum 3,62,34,2.33,10.1,6.8,5.7,189.3,23075,13334,47
Platinum 3,54,204,1.99,6.2,5.4,4.6,187.5,17492,11826,147
Platinum 3,63,165,3.37,6.0,3.6,6.0,182.1,18418,12186,118
Unranked,56,119,2.47,6.7,5.4,6.7,199.2,22520,12192,82
Platinum 3,59,279,3.21,8.3,5.0,7.9,50.0,13122,11748,351
Platinum 3,50,232,2.09,8.0,6.6,5.8,213.5,24933,13072,247
Unranked,53,38,2.85,8.5,5.3,6.5,217.8,21113,13385,47
Platinum 3,51,94,3.22,6.5,4.2,7.0,137.6,18162,10223,41
Platinum 3,47,150,2.01,14.5,9.5,4.6,153.0,27069,14027,552
Platinum 3,63,59,3.17,10.9,5.0,5.0,195.7,25160,13179,63
Platinum 3,62,139,3.58,9.1,4.8,8.0,214.8,20610,13519,180
Platinum 3,54,177,2.32,7.8,6.2,6.5,194.0,18145,12729,226
Unranked,59,65,2.79,3.0,5.1,11.2,89.0,11367,8946,14
Unranked,72,18,2.5,10.9,6.5,5.3,244.3,22921,14878,34
Platinum 3,59,162,2.68,2.7,6.9,15.8,21.5,10009,8636,21
Platinum 3,58,113,2.68,7.6,5.7,7.8,171.6,19805,11707,107
Platinum 3,53,47,3.36,5.3,5.2,12.2,65.8,18509,10803,13
Unranked,50,12,1.76,8.0,7.5,5.2,195.8,23052,13022,7
Unranked,64,73,2.62,9.6,6.2,6.6,136.0,20194,10852,74
Unranked,46,11,2.88,5.2,3.6,5.3,171.3,16656,10943,5
Platinum 3,68,34,4.81,4.2,4.1,15.4,66.1,13676,9444,4
Platinum 3,51,71,3.19,8.9,4.8,6.6,211.1,22721,13389,101
Platinum 3,57,174,1.89,7.4,7.3,6.3,184.8,19711,11950,204
Platinum 3,53,95,2.84,8.7,5.0,5.6,217.0,21968,13408,120
Platinum 3,38,8,3.0,8.9,6.0,9.1,168.1,15422,12990,5
Platinum 3,67,79,3.01,9.3,6.0,8.7,143.9,18451,12279,68
Platinum 3,62,21,2.44,6.3,6.0,8.2,166.9,13748,11108,16
Unranked,63,24,3.06,8.0,5.0,7.3,197.9,18334,12562,44
Platinum 3,66,41,4.07,10.0,4.5,8.2,227.4,26867,14284,61
Unranked,54,201,2.91,9.6,6.6,9.5,177.4,22784,13478,244
Platinum 3,62,172,1.97,9.1,7.6,5.9,160.8,20089,12152,176
Platinum 3,70,86,2.99,10.2,5.1,4.9,210.8,23652,13577,195
Unranked,63,27,3.27,13.5,5.5,4.5,171.0,23593,12894,73
Unranked,44,16,3.0,12.1,5.8,5.1,192.8,29130,13765,35
Platinum 3,64,112,3.15,10.1,5.1,5.9,169.5,20646,12694,162
Platinum 3,38,24,2.44,8.3,6.0,6.5,203.8,19824,12886,34
Platinum 3,58,96,3.12,8.7,5.1,7.3,200.6,20047,13076,128
Platinum 3,56,475,2.43,10.9,7.3,6.9,198.1,22897,13918,1353
Unranked,53,89,2.24,4.6,6.0,8.9,168.0,18938,10849,24
Unranked,56,80,3.25,8.5,4.6,6.3,199.8,16875,12496,101
Unranked,60,58,1.77,8.4,7.1,4.2,221.0,23084,13731,79
Unranked,67,49,2.54,6.5,4.7,5.4,193.4,16687,11635,18
Unranked,61,142,3.88,5.3,4.2,10.9,159.4,15060,10811,44
Unranked,50,72,1.74,6.0,6.8,5.8,142.7,16561,10421,28
Platinum 3,63,51,3.32,10.8,5.3,6.8,181.1,21519,12699,83
Platinum 3,58,76,2.34,9.5,6.8,6.3,181.9,20994,13014,74
Unranked,52,29,3.57,9.1,4.3,6.2,237.4,22558,13793,32
Unranked,57,54,3.45,7.3,3.9,6.3,219.1,18536,12632,63
Unranked,73,22,3.06,9.6,4.8,5.1,195.0,24225,12989,48
Unranked,54,35,2.35,9.5,6.5,5.8,175.7,23037,12145,38
Platinum 3,70,23,3.31,12.0,6.3,8.7,165.9,25014,13802,33
Platinum 3,65,229,2.35,12.3,7.2,4.5,186.7,22652,14203,699
Platinum 3,57,72,3.31,12.3,5.8,6.9,191.2,27600,13622,137
Platinum 3,56,589,2.66,8.9,5.3,5.2,181.6,20705,12509,970
Unranked,50,14,2.28,8.0,6.9,7.6,173.5,17717,12213,7
Platinum 3,58,140,2.21,8.2,7.1,7.5,148.4,18931,11758,96
Platinum 3,56,100,2.67,5.9,4.8,7.0,204.7,18948,11892,102
Platinum 3,56,454,2.67,9.3,6.2,7.3,163.0,22779,12266,353
Unranked,53,15,4.06,6.3,3.1,6.5,200.9,21062,11516,11
Platinum 3,66,64,2.81,6.6,5.2,8.1,169.3,22904,11273,47
Platinum 3,51,71,1.9,7.6,7.3,6.2,203.7,26009,14138,38
Platinum 4,65,31,2.69,10.6,6.4,6.5,174.2,22455,13057,43
Platinum 3,54,142,2.12,6.2,6.5,7.6,179.7,18838,12313,57
Unranked,76,29,4.36,6.1,2.9,6.7,213.3,17955,12562,24
Unranked,65,20,2.48,9.5,6.1,5.6,182.9,23566,12295,41
Platinum 3,65,23,1.94,8.5,7.2,5.4,164.2,24354,11703,22
Unranked,60,83,2.91,5.6,4.8,8.3,199.5,19750,11806,42
Platinum 3,41,44,2.37,6.8,6.1,7.7,155.3,16632,11128,38
Platinum 3,46,26,3.42,9.8,4.3,4.8,177.4,20166,12004,48
Platinum 3,49,53,2.78,1.5,5.7,14.3,14.3,7238,7280,0
Platinum 3,70,76,3.34,8.8,5.4,9.2,180.7,20594,12732,99
Unranked,55,176,3.47,1.5,4.6,14.6,17.4,7499,7922,8
Platinum 3,57,85,2.57,8.1,5.3,5.5,198.9,24405,12051,109
Unranked,55,80,3.51,6.3,4.2,8.5,82.4,23484,9757,38
Unranked,60,10,6.52,2.3,2.3,12.7,8.5,7917,7487,1
Platinum 3,67,49,2.78,6.1,5.2,8.4,155.5,18858,10882,16
Platinum 3,63,96,3.95,9.8,4.4,7.8,188.5,21029,13004,175
Unranked,48,58,2.82,6.1,5.9,10.4,149.5,22957,11311,19
Platinum 3,56,41,3.4,10.3,4.9,6.2,219.0,22793,13678,71
Platinum 3,65,37,3.34,9.1,4.9,7.2,192.3,17347,12543,33
Platinum 3,64,149,3.78,4.1,4.8,14.1,118.6,16109,10715,49
Platinum 3,53,220,3.33,2.1,5.4,15.8,22.3,7210,8480,23
Unranked,61,28,4.15,12.5,4.6,6.8,168.5,27946,13077,41
Platinum 3,55,473,2.94,9.1,5.8,8.0,155.1,16620,12244,390
Unranked,61,66,3.19,9.3,4.8,6.1,193.6,25371,13201,63
Unranked,67,96,2.68,9.4,5.6,5.6,235.8,25635,14419,114
Platinum 3,52,27,2.67,10.6,6.8,7.6,168.0,26094,12896,41
Platinum 3,67,30,2.17,5.7,6.1,7.6,133.4,19499,10588,8
Platinum 3,67,24,3.15,3.5,6.7,17.6,24.4,13702,9395,2
Unranked,51,72,1.75,6.6,7.0,5.5,228.8,20979,13085,68
Unranked,69,16,4.94,8.9,4.1,11.4,172.5,22797,13011,16
Platinum 4,55,106,3.01,7.4,5.6,9.5,151.7,16672,11541,76
Platinum 4,58,342,2.96,8.3,4.8,5.9,201.5,24278,12767,475
Platinum 4,57,231,2.24,9.5,7.2,6.7,184.4,22701,12750,475
Platinum 4,58,238,2.74,9.0,6.0,7.5,180.3,21886,13323,252
Platinum 4,51,514,2.24,7.6,5.5,4.7,189.9,19064,12325,575
Unranked,61,38,2.33,9.3,6.7,6.3,195.9,24607,13649,46
Platinum 4,61,90,3.1,8.7,5.0,6.9,169.1,22519,12427,115
Platinum 4,58,45,2.17,8.5,6.4,5.4,197.1,22378,13048,40
Platinum 4,62,42,3.48,6.8,4.0,7.2,230.7,23152,12774,42
Platinum 4,61,294,2.61,8.3,5.2,5.3,192.3,19990,12574,444
Platinum 4,51,51,3.35,5.4,4.1,8.3,189.7,21237,11868,29
Platinum 4,49,166,1.91,6.2,7.3,7.6,123.4,25164,11180,78
Platinum 4,53,49,3.11,3.4,5.8,14.6,31.4,13488,8530,9
Platinum 4,58,121,2.54,2.0,6.1,13.5,36.9,6616,7747,5
Platinum 4,62,90,3.05,4.3,5.2,11.5,21.5,18926,9031,16
Platinum 4,44,16,3.83,1.4,4.7,16.5,8.3,3821,7603,1
Unranked,43,40,1.92,6.9,6.0,4.7,140.9,16249,10179,38
Platinum 4,54,50,2.0,6.8,9.2,11.6,37.8,11135,11579,38
Platinum 4,50,130,2.59,7.9,6.4,8.7,170.8,19078,12237,124
Platinum 4,57,63,2.42,7.1,5.1,5.2,180.2,19039,12262,46
Platinum 4,56,64,2.01,8.2,7.5,7.0,158.9,19954,11919,65
Platinum 4,64,33,4.31,3.3,4.2,15.0,36.9,12933,8792,7
Unranked,50,22,1.96,8.1,7.5,6.6,141.1,22483,10929,33
Platinum 4,57,136,3.63,9.1,4.9,8.5,206.3,23266,13440,205
Platinum 4,56,117,2.8,7.8,5.2,6.7,188.4,19538,12354,125
Unranked,38,8,2.91,6.9,4.3,5.5,172.0,15009,10742,12
Unranked,57,23,1.81,6.4,5.9,4.3,222.8,20559,13122,20
Unranked,71,24,4.1,9.2,5.4,12.9,127.2,20398,11199,26
Unranked,71,14,2.47,3.1,3.8,6.2,173.5,11891,9832,3
Unranked,48,77,2.32,7.4,5.6,5.7,206.0,26189,13471,52
Platinum 4,66,56,3.59,6.8,5.6,13.4,148.3,19330,11337,24
Platinum 4,49,53,2.27,6.3,6.2,7.6,211.0,24537,13975,35
Platinum 4,50,1286,2.96,8.6,5.3,7.0,141.5,22470,11568,1589
Unranked,66,50,3.14,10.2,5.7,7.6,194.5,24102,13333,85
Platinum 4,63,65,2.17,6.6,6.3,7.1,170.2,23165,11898,39
Platinum 4,58,105,3.0,1.9,5.2,13.6,35.9,5448,7776,4
Unranked,50,155,3.04,4.1,4.5,9.6,152.6,13837,10027,38
Platinum 4,46,37,2.51,7.5,5.4,6.1,186.2,20703,11940,37
Unranked,54,43,2.11,8.3,6.8,6.0,207.3,20401,13136,61
Unranked,58,89,2.93,7.2,4.8,6.8,180.3,20468,11862,99
Unranked,100,7,3.69,10.3,4.1,5.0,200.7,22142,13709,14
Platinum 4,69,16,4.92,6.4,3.3,9.9,151.7,15228,11181,4
Platinum 4,57,156,2.85,5.2,6.0,11.8,44.9,25171,9939,41
Unranked,65,20,3.08,5.8,4.3,7.5,192.3,24483,12107,13
Unranked,25,4,1.23,2.8,8.8,8.0,38.3,10276,7093,0
Platinum 4,58,83,2.63,5.9,4.5,5.9,190.2,17482,11622,39
Platinum 4,53,345,2.28,7.2,5.3,5.0,231.8,19506,13142,315
Unranked,55,129,2.87,9.2,5.7,7.2,166.0,23475,12145,173
Platinum 4,58,527,2.73,7.9,4.9,5.5,193.3,22705,12596,428
Unranked,49,89,2.24,7.3,6.6,7.5,210.8,20678,13093,82
Platinum 4,57,21,2.64,8.2,6.4,8.7,211.1,22502,13311,23
Unranked,43,14,3.16,7.7,4.8,7.4,179.9,24070,12306,18
Unranked,61,66,1.55,6.2,7.5,5.5,162.7,21063,11053,29
Unranked,63,38,3.49,9.1,4.8,7.5,175.4,21024,11732,58
Platinum 4,58,221,3.02,11.5,6.5,8.1,198.3,26453,14425,317
Platinum 4,51,47,2.55,8.0,5.9,7.0,201.5,25837,13226,49
Platinum 4,67,63,3.51,11.0,5.1,6.8,143.8,20924,12585,61
Unranked,55,31,2.76,5.6,6.4,12.1,32.3,13947,9064,6
Platinum 4,62,26,3.85,5.4,4.8,12.9,41.7,18179,9782,9
Platinum 4,59,249,3.28,12.4,5.6,5.9,174.0,26091,13350,846
Unranked,33,9,2.29,9.1,7.3,7.7,171.4,24734,12087,12
Platinum 4,53,95,2.01,2.9,7.5,12.3,31.9,16277,8157,6
Platinum 4,42,60,2.51,8.0,5.9,6.8,147.6,19609,11027,61
Unranked,65,26,3.73,8.9,4.1,6.3,173.5,19500,12124,58
Unranked,67,24,2.56,13.8,7.5,5.6,199.7,34898,15216,57
Unranked,53,96,2.22,9.1,7.8,8.3,161.5,23790,12412,110
Unranked,37,38,2.65,9.8,5.6,5.0,174.2,24778,12281,59
Platinum 4,61,36,2.93,6.6,6.1,11.3,50.9,27189,10578,15
Unranked,57,7,2.8,1.4,5.7,14.6,16.1,6876,8062,1
Platinum 4,52,593,2.48,9.4,6.6,7.1,153.6,20707,12019,598
Platinum 4,62,71,4.85,7.5,3.4,8.9,145.6,20820,11245,33
Unranked,56,18,3.0,4.2,3.8,7.3,157.3,11592,10294,8
Platinum 4,63,60,2.47,6.0,4.5,5.1,190.9,21528,12105,31
Unranked,58,126,4.74,9.5,3.4,6.4,181.9,22272,12234,192
Platinum 4,72,43,4.65,7.0,3.4,8.8,172.4,14537,11397,26
Platinum 4,53,47,2.79,11.2,7.2,9.0,207.9,33282,14138,94
Unranked,52,71,2.42,8.7,6.6,7.4,188.9,28338,12685,55
Unranked,48,83,2.51,6.4,5.2,6.7,206.5,18047,12390,58
Unranked,49,84,2.64,6.8,4.9,6.1,215.1,18496,12568,98
Platinum 4,61,312,2.2,6.4,7.2,9.5,180.4,23780,12712,172
Platinum 4,56,127,2.38,9.6,6.8,6.5,172.1,23731,12926,152
Platinum 4,75,16,3.57,1.5,5.3,17.3,30.8,6446,8372,1
Platinum 4,60,37,2.45,8.8,6.3,6.5,186.9,22014,12525,43
Platinum 4,71,34,2.74,7.1,5.4,7.7,166.8,22082,11452,29
Unranked,46,26,2.01,9.0,7.3,5.6,166.6,20424,12150,42
Unranked,60,74,2.86,6.6,5.2,8.2,174.3,22826,11411,42
Unranked,46,11,2.44,7.9,4.9,4.1,169.9,17048,11322,14
Unranked,60,42,3.98,2.4,4.2,14.2,38.5,6861,8107,2
Platinum 4,51,105,2.63,7.1,6.2,9.3,142.1,15464,11194,77
Platinum 4,49,121,2.39,7.3,6.3,7.7,219.3,25544,14427,81
Platinum 4,55,38,3.4,5.7,5.2,11.9,121.9,18699,10712,28
Platinum 4,57,215,1.88,5.4,6.8,7.3,215.4,22150,12874,112
Platinum 3,56,16,2.84,7.4,5.4,8.0,168.7,23094,11609,6
Platinum 4,50,64,2.81,5.4,6.6,13.3,40.4,22537,10177,23
Unranked,75,8,2.04,8.1,6.9,5.9,165.5,23316,12454,9
Platinum 4,68,56,3.16,5.2,6.0,13.7,44.6,19551,9964,16
Platinum 4,70,106,2.75,9.2,5.3,5.3,206.4,18331,13147,125
Platinum 4,50,8,3.72,9.4,5.4,10.6,247.9,28817,15540,9
Platinum 4,57,51,2.51,9.5,6.9,7.8,166.2,24455,12530,69
Platinum 4,60,189,3.06,11.0,6.0,7.2,178.6,27007,13444,263
Platinum 4,47,58,2.07,6.5,6.1,6.0,160.0,12996,11210,63
Unranked,58,19,2.68,2.5,6.2,14.0,30.5,8124,7897,0
Unranked,50,24,2.73,1.7,6.1,15.0,23.0,10983,7829,1
Platinum 4,60,48,3.21,9.2,4.8,6.1,190.0,21775,12940,71
Platinum 4,58,38,2.87,9.2,6.2,8.4,195.4,27189,14221,53
Platinum 4,64,42,2.65,7.3,4.8,5.5,183.8,18497,11965,49
Platinum 4,55,172,2.76,7.8,5.2,6.6,168.1,17741,11694,264
Platinum 4,54,183,2.67,6.8,5.5,8.0,184.4,20053,11376,116
Platinum 4,60,190,4.49,10.0,4.2,8.7,187.2,21305,13173,287
Unranked,65,80,2.46,6.4,4.8,5.3,168.0,19267,11400,56
Unranked,59,68,3.27,5.5,4.3,8.5,171.3,18156,11101,24
Unranked,51,63,2.65,10.0,5.7,5.2,178.2,22345,12308,84
Platinum 4,48,136,2.84,7.2,4.5,5.7,202.2,17675,12244,160
Unranked,53,104,3.4,7.0,4.2,7.3,158.8,17445,11469,56
Platinum 4,63,78,2.58,9.8,6.9,8.0,169.5,22792,13031,136
Platinum 4,69,16,2.27,9.1,7.0,6.8,174.7,21691,11920,41
Unranked,59,27,2.96,4.9,5.3,10.9,138.7,13125,10454,5
Unranked,53,278,2.82,7.6,5.8,8.7,188.7,20066,12278,297
Unranked,50,107,2.25,4.0,7.2,12.3,80.1,26252,10176,24
Unranked,59,93,2.73,9.2,5.8,6.8,196.5,21948,13139,148
Unranked,100,4,2.87,6.0,5.8,10.5,208.5,23258,13477,2
Platinum 4,59,70,2.65,7.7,5.0,5.4,171.6,16108,11905,75
Platinum 4,52,46,2.57,4.0,6.9,13.7,41.3,15074,9828,20
Platinum 4,41,32,2.86,7.4,5.3,7.8,194.8,25261,13025,34
Platinum 4,51,487,3.26,2.1,5.7,16.3,20.5,10192,8490,30
Platinum 4,51,55,2.05,8.3,7.2,6.3,180.6,27003,13020,34
Unranked,67,6,3.58,6.3,4.3,9.2,186.7,18440,12158,3
Platinum 4,58,76,1.81,9.1,7.9,5.2,214.6,25484,14101,112
Platinum 4,58,66,3.15,10.1,5.4,7.0,141.0,20806,11932,158
Unranked,55,51,3.95,6.3,4.5,11.3,158.3,19907,11798,46
Unranked,50,131,2.91,7.7,5.9,9.3,136.0,15195,11273,94
Unranked,52,153,3.0,5.4,4.1,6.9,167.8,19398,11233,71
Platinum 4,58,111,3.02,8.5,5.6,8.3,215.5,22605,13433,183
Platinum 4,58,214,2.73,1.1,5.7,14.3,19.4,3709,7346,7
Platinum 4,48,58,2.58,2.5,5.7,12.1,49.2,8888,8403,10
Platinum 4,59,70,4.25,6.2,3.4,8.1,189.3,12816,11823,44
Platinum 4,49,80,1.76,8.1,7.4,5.0,223.0,22313,13242,101
Platinum 4,54,282,2.59,9.4,5.6,5.2,223.3,23926,13620,346
Platinum 4,50,44,2.83,6.4,4.8,7.3,206.0,19741,12238,20
Unranked,78,18,5.62,7.8,3.1,9.3,218.9,24241,12726,25
Platinum 4,33,18,1.99,7.1,6.1,5.1,137.6,15664,10598,13
Unranked,66,41,2.63,12.3,7.5,7.4,197.6,33837,14775,78
Platinum 4,59,44,2.94,9.1,5.7,7.8,150.2,22653,11693,44
Platinum 4,53,68,2.85,2.0,5.0,12.4,30.9,7769,7602,2
Unranked,61,176,2.75,9.6,6.4,8.1,168.2,22080,12613,213
Platinum 4,63,8,2.73,9.9,5.6,5.5,174.5,26385,12721,18
Platinum 4,59,169,3.67,1.8,4.5,14.6,33.4,6386,7963,7
Platinum 4,59,193,2.42,4.7,4.8,6.9,138.4,16323,9689,46
Unranked,60,173,2.9,5.8,4.8,8.0,235.9,25883,12999,116
Platinum 4,53,212,2.24,8.1,6.0,5.4,170.5,19935,11685,229
Platinum 4,58,71,3.21,10.5,5.5,7.3,169.0,23514,12417,106
Platinum 4,44,16,1.58,5.7,7.3,5.9,156.6,21433,10185,7
Unranked,75,24,3.58,12.1,4.7,4.6,180.2,22952,13384,62
Unranked,86,29,5.35,2.0,3.3,15.9,10.2,6236,7656,3
Platinum 4,59,111,2.36,7.2,5.0,4.5,200.4,19746,12730,66
Unranked,64,128,2.73,8.4,6.0,7.9,174.2,18653,12461,113
Platinum 4,58,372,1.76,8.9,8.7,6.3,178.3,23485,12576,511
Unranked,60,230,1.88,9.9,8.1,5.4,156.2,22298,12412,194
Platinum 4,58,33,2.09,7.5,5.7,4.5,200.7,18218,12391,35
Unranked,58,64,3.56,1.3,4.6,15.2,35.1,6621,7863,1
Platinum 4,63,16,3.0,5.6,5.1,9.6,155.3,14109,10697,10
Platinum 4,47,86,1.96,6.8,6.5,6.0,198.6,22997,12741,50
Unranked,60,10,1.96,4.9,4.6,4.1,146.1,14497,9541,4
Unranked,57,136,2.82,8.6,5.7,7.6,152.0,17724,11626,121
Unranked,46,93,3.1,5.0,5.4,11.8,33.8,18248,9549,38
Platinum 4,61,76,2.46,9.8,7.1,7.7,204.4,24645,13400,103
Platinum 4,65,17,1.79,3.9,6.9,8.4,37.2,15857,8279,3
Platinum 4,59,167,2.93,7.3,5.3,8.3,183.4,23852,12610,90
Platinum 4,54,86,3.59,4.4,4.4,11.4,142.2,15424,10119,21
Platinum 4,58,87,3.46,7.1,3.8,6.2,189.2,22985,11760,97
Platinum 4,52,230,4.5,1.7,4.2,17.1,5.9,9142,7977,6
Platinum 4,59,209,2.83,5.3,4.4,7.2,213.8,17081,12082,90
Platinum 4,43,126,3.57,1.3,4.3,13.9,4.9,5108,7211,5
Platinum 4,50,97,3.07,3.0,5.1,12.8,40.1,10505,8673,7
Unranked,64,39,2.63,7.1,5.6,7.5,204.0,19950,12534,35
Platinum 4,52,133,2.93,1.9,5.4,13.9,16.1,6304,7718,6
Platinum 4,63,219,2.69,7.1,5.0,6.4,203.6,21167,13238,178
Platinum 4,54,24,2.78,8.2,5.5,7.3,199.6,19360,12985,19
Platinum 4,54,226,2.47,7.8,5.8,6.5,158.8,18197,11814,253
Platinum 4,48,104,3.32,1.5,4.3,12.9,40.1,5808,7496,6
Unranked,69,85,2.78,7.9,5.5,7.3,200.6,20491,12495,139
